frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,trace_music_writer,trace_music_value,trace_busy_writer,trace_busy_value,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
189,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,5A,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0AE3,B001,0000,B101,1800,0000,0302,00000000,0164,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
190,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,5B,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,03,10,36,0203,0AFE,B001,0000,B101,1800,0000,0302,00000000,0168,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
191,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,5C,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0B19,B001,0000,B101,1800,0000,0302,00000000,016C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
192,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,5D,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0B34,B001,0000,B101,1800,0000,0302,00000000,0170,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
193,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,5E,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0B4F,B001,0000,B101,1800,0000,0302,00000000,0174,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
194,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,5F,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0B6A,B001,0000,B101,1800,0000,0302,00000000,0178,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
195,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,60,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0B85,B001,0000,B101,1800,0000,0302,00000000,017C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
196,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,61,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,02,10,36,0203,0BA0,B001,0000,B101,1800,0000,0302,00000000,0180,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
197,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,62,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,2F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0BBB,B001,0000,B101,1800,0000,0302,00000000,0184,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
198,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,63,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,30,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0BD6,B001,0000,B101,1800,0000,0302,00000000,0188,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
199,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,64,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,30,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0BF1,B001,0000,B101,1800,0000,0302,00000000,018C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
200,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,65,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,31,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0C0C,B001,0000,B101,1800,0000,0302,00000000,0190,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
201,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,66,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,31,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0C27,B001,0000,B101,1800,0000,0302,00000000,0194,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
202,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,67,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,32,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,11,10,36,0203,0C42,B001,0000,B101,1800,0000,0302,00000000,0198,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
203,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,68,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,32,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0C5D,B001,0000,B101,1800,0000,0302,00000000,019C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
204,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,69,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,33,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0C78,B001,0000,B101,1800,0000,0302,00000000,01A0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
205,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,6A,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,33,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0C93,B001,0000,B101,1800,0000,0302,00000000,01A4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
206,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,6B,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,34,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0CAE,B001,0000,B101,1800,0000,0302,00000000,01A8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
207,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,6C,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,34,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0CC9,B001,0000,B101,1800,0000,0302,00000000,01AC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
208,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,6D,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,35,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0CE4,B001,0000,B101,1800,0000,0302,00000000,01B0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
209,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,6E,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,35,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0CFF,B001,0000,B101,1800,0000,0302,00000000,01B4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
210,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,6F,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,36,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0D1A,B001,0000,B101,1800,0000,0302,00000000,01B8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
211,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,70,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,36,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0D35,B001,0000,B101,1800,0000,0302,00000000,01BC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
212,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,71,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,37,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0D50,B001,0000,B101,1800,0000,0302,00000000,01C0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
213,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,72,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,37,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0D6B,B001,0000,B101,1800,0000,0302,00000000,01C4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
214,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,73,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,38,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0D86,B001,0000,B101,1800,0000,0302,00000000,01C8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
215,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,74,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,38,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0DA1,B001,0000,B101,1800,0000,0302,00000000,01CC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
216,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,75,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,39,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0DBC,B001,0000,B101,1800,0000,0302,00000000,01D0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
217,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,76,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,39,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0DD7,B001,0000,B101,1800,0000,0302,00000000,01D4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
218,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,77,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3A,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,80,10,36,0203,0DF2,B001,0000,B101,1800,0000,0302,00000000,01D8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
219,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,78,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3A,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0E0D,B001,0000,B101,1800,0000,0302,00000000,01DC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
220,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,79,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0E28,B001,0000,B101,1800,0000,0302,00000000,01E0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
221,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,7A,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3B,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0E43,B001,0000,B101,1800,0000,0302,00000000,01E4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
222,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,7B,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0E5E,B001,0000,B101,1800,0000,0302,00000000,01E8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
223,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,7C,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3C,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0E79,B001,0000,B101,1800,0000,0302,00000000,01EC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
224,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,7D,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,20,10,36,0203,0E94,B001,0000,B101,1800,0000,0302,00000000,01F0,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
225,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,7E,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3D,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0EAF,B001,0000,B101,1800,0000,0302,00000000,01F4,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
226,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,7F,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0ECA,B001,0000,B101,1800,0000,0302,00000000,01F8,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
227,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,80,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3E,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0EE5,B001,0000,B101,1800,0000,0302,00000000,01FC,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
228,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,81,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0F00,B001,0000,B101,1800,0000,0302,00000000,0200,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
229,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,82,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,3F,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0F1B,B001,0000,B101,1800,0000,0302,00000000,0204,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
230,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,83,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,40,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,7C,10,36,0203,0F36,B001,0000,B101,1800,0000,0302,00000000,0208,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
231,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,84,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,40,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0F51,B001,0000,B101,1800,0000,0302,00000000,020C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
232,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,85,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,41,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0F6C,B001,0000,B101,1800,0000,0302,00000000,0210,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
233,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,86,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,41,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0F87,B001,0000,B101,1800,0000,0302,00000000,0214,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
234,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,87,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,42,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0FA2,B001,0000,B101,1800,0000,0302,00000000,0218,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
235,genesis,zelda_v283,000F4C,10,10,03,00,01,01,00,01,00,00,00,88,00,00,00,00,00,5D,8E,1B,A5,00,FF,00,00,1E,B0,00,42,01,C8,C0,00,00,00,00,00,00,00,00,10,10,00,18,80,18,00,B2,10,1C,00,0C,00,75,5E,4E,3F,00,FF,00,20,36,0F,00,10,36,0203,0FBD,B001,0000,B101,1800,0000,0302,00000000,021C,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
