frame,system,rom_label,pc,ram_0000_t49,ram_0000_t41,ram_0000_t42,ram_0002_t17,ram_0003_t18,ram_0004_t18,game_mode,screen_ready,ram_script,ram_subscript,ppu_load_index,ram_frm_cnt,cur_save_slot,rendering_flag,ram_004D,ram_next_script,ram_005C,se_ptr_lo,se_ptr_hi,ram_006C_se,ram_00F6,btn_press,btn_hold,scroll_y,scroll_x,ram_for_2001,ram_for_2000,ram_0415,ram_041A,ram_041F,ram_0421,ram_0423,spr_index_1,spr_index_2,ram_042D,ram_042E,ram_00E7,ram_map_location,ram_next_map_location,ram_0528,ram_05F1,ram_05F4,ram_05F5,ram_music,ram_music_busy,ram_060A,ram_060B,ram_060C,ram_060D,ram_0611,ram_0612,ram_0613,ram_0616,ram_0617,ram_0619,ram_061B,ppu_buf_status,ppu_buf_index,ppu_buf_0,ppu_buf_1,ppu_buf_2,ppu_buf_3,ppu_buf_4,ppu_buf_5,ppu_buf_6,ppu_buf_7,trace_last,trace_seq,trace_music_writer,trace_music_value,trace_busy_writer,trace_busy_value,PPU_REQ_INDEX,PPU_REQ_PTR,PPU_REQ_RES,SEQ_EVT_COUNT,PPU_EVT_COUNT,reg_d0,reg_d1,reg_d2,reg_d3,reg_d4,reg_d5,reg_d6,reg_d7,reg_a0,reg_a1,reg_a2,reg_a3,reg_a4,reg_a5,reg_a6,reg_a7,reg_sr
236,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,89,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,43,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,49,00,0C,7B,18,5E,4E,3F,00,FF,3C,00,70,43,00,F6,1D,0203,0BB3,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
237,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,8A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,43,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,48,00,0C,7A,17,5E,4E,3F,00,14,3C,00,70,43,70,F6,1D,0203,0BC6,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
238,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,8B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,44,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,47,00,0C,79,16,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,0BD9,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
239,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,8C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,44,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,46,00,0C,78,15,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,0BEC,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
240,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,8D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,45,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,45,00,0C,77,14,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,0BFF,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
241,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,8E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,45,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,44,00,0C,76,13,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,0C12,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
242,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,8F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,46,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,43,00,0C,75,12,5E,4E,3F,00,FF,3C,00,70,43,70,F6,1D,0203,0C25,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
243,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,90,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,46,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,42,00,0C,74,11,5E,4E,3F,00,14,3C,00,70,43,43,F6,1D,0203,0C38,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
244,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,91,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,47,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,41,00,0C,73,10,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0C4B,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
245,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,92,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,47,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,40,00,0C,72,0F,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0C5E,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
246,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,93,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,48,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,3F,00,0C,71,0E,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0C71,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
247,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,94,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,48,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,3E,00,0C,70,0D,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0C84,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
248,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,95,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,49,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,3D,00,0C,6F,0C,5E,4E,3F,00,FF,3C,00,70,43,43,F6,1D,0203,0C97,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
249,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,96,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,49,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,3C,00,0C,6E,0B,5E,4E,3F,00,14,3C,00,70,43,FA,F6,1D,0203,0CAA,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
250,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,97,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,3B,00,0C,6D,0A,5E,4F,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0CBD,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
251,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,98,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,3A,00,0C,6C,09,5E,50,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0CD0,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
252,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,99,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,39,00,0C,6B,08,5E,51,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0CE3,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
253,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,9A,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4B,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,38,00,0C,6A,07,5E,52,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0CF6,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
254,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,9B,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,37,00,0C,69,06,5E,53,3F,00,FF,3C,00,70,43,FA,F6,1D,0203,0D09,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
255,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,9C,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4C,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,36,00,0C,68,05,5E,54,3F,00,14,3C,00,70,43,F6,F6,1D,0203,0D1C,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
256,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,9D,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,35,00,0C,67,04,5E,55,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0D2F,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
257,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,9E,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4D,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,34,00,0C,66,03,5E,56,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0D42,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
258,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,9F,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,33,00,0C,65,02,5E,57,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0D55,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
259,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A0,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4E,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,11,32,00,0C,64,01,5E,58,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0D68,B001,0000,B101,8000,0000,0302,00000000,000E,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
260,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A1,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,31,00,0C,63,28,5E,59,3F,00,FF,3C,00,70,43,F6,F6,1D,0203,0D7D,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
261,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A2,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,4F,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,30,00,0C,62,27,5E,5A,3F,00,14,3C,00,70,43,1D,F6,1D,0203,0D90,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
262,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A3,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,50,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,2F,00,0C,61,26,5E,5B,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0DA3,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
263,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A4,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,50,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,2E,00,0C,60,25,5E,5C,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0DB6,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
264,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A5,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,51,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,2D,00,0C,5F,24,5E,5D,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0DC9,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
265,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A6,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,51,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,2C,00,0C,5E,23,5E,5E,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0DDC,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
266,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A7,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,52,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,2B,00,0C,5D,22,5E,5F,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0DEF,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
267,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A8,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,52,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,2A,00,0C,5C,21,5E,60,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E02,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
268,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,A9,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,53,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,29,00,0C,5B,20,5E,61,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E15,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
269,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,AA,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,53,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,28,00,0C,5A,1F,5E,62,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E28,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
270,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,AB,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,54,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,27,00,0C,59,1E,5E,63,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E3B,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
271,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,AC,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,54,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,26,00,0C,58,1D,5E,64,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E4E,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
272,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,AD,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,55,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,25,00,0C,57,1C,5E,65,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E61,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
273,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,AE,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,55,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,24,00,0C,56,1B,5E,66,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E74,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
274,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,AF,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,56,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,23,00,0C,55,1A,5E,67,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E87,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
275,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B0,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,56,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,22,00,0C,54,19,5E,68,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0E9A,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
276,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B1,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,57,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,21,00,0C,53,18,5E,69,3F,00,FF,3C,00,70,43,1D,F6,1D,0203,0EAD,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
277,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B2,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,57,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,20,00,0C,52,17,5E,6A,3F,00,14,3C,00,70,43,14,F6,1D,0203,0EC0,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
278,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B3,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,58,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,1F,00,0C,51,16,5E,6B,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0ED3,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
279,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B4,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,58,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,1E,00,0C,50,15,5E,6C,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0EE6,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
280,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B5,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,59,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,1D,00,0C,4F,14,5E,6D,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0EF9,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
281,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B6,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,59,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,1C,00,0C,4E,13,5E,6E,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0F0C,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
282,genesis,zelda_v281,000F4C,10,10,03,00,01,01,00,01,00,00,00,B7,00,00,00,00,00,DC,94,1B,A5,00,FF,00,00,1E,B0,00,5A,01,B2,C0,00,00,00,00,00,00,00,00,80,20,23,00,58,62,00,B2,12,1B,00,0C,4D,12,5E,6F,3F,00,FF,3C,00,70,43,14,F6,1D,0203,0F1F,B001,0000,B101,8000,0000,0302,00000000,000F,0000,000004B0,00000003,00000000,00000374,00008118,00000000,00000000,0000FFFF,00FF0200,00FF0007,00000000,00000000,00000000,00000000,00000000,00FFFE00,2008
